Generator_loss,Discriminator_loss
44.54922103881836,1.6455916166305542
42.060001373291016,3.256486415863037
40.14122772216797,1.7527289390563965
39.13065719604492,1.4388140439987183
36.71207046508789,1.3943825960159302
36.62702178955078,1.2645666599273682
35.297889709472656,1.1929550170898438
34.64156723022461,1.1307902336120605
33.92990493774414,1.100785255432129
33.01060485839844,1.0479134321212769
31.144874572753906,0.9787545204162598
29.950834274291992,0.9450076818466187
30.180957794189453,0.9319716691970825
27.474533081054688,1.099165678024292
27.151185989379883,1.6054589748382568
26.669153213500977,1.1895220279693604
25.9793758392334,0.9537372589111328
25.946746826171875,1.0216195583343506
25.645658493041992,0.8930486440658569
25.909975051879883,0.8396878242492676
25.317983627319336,0.828362226486206
25.647499084472656,0.829707145690918
24.087087631225586,0.9995092153549194
22.557466506958008,0.9112250208854675
22.709157943725586,0.8242220878601074
22.541833877563477,0.8109519481658936
25.62093162536621,0.7404717206954956
24.380489349365234,0.6953401565551758
22.471681594848633,0.7130521535873413
24.04763412475586,0.6788151264190674
23.377058029174805,0.6746933460235596
22.5952091217041,0.6278835535049438
23.083656311035156,0.6220425367355347
22.573375701904297,0.7116862535476685
23.09408187866211,0.6408444046974182
20.863548278808594,0.7152998447418213
20.788307189941406,0.81043541431427
22.448938369750977,0.6094428300857544
20.21921157836914,0.7030211687088013
23.970090866088867,1.0630135536193848
22.455350875854492,0.8219781517982483
21.887664794921875,0.6434800028800964
23.38260841369629,0.5757808089256287
20.391521453857422,0.5627889633178711
21.3455867767334,0.43595826625823975
20.938676834106445,0.5566683411598206
21.679237365722656,0.5298209190368652
22.218505859375,0.39855363965034485
24.572309494018555,0.4702538251876831
21.352283477783203,0.5390658378601074
21.740196228027344,0.5007500648498535
21.496475219726562,0.4580236077308655
22.904953002929688,0.4704497158527374
22.52170181274414,0.42614907026290894
22.094831466674805,0.3988608717918396
22.739463806152344,0.3663146495819092
22.69025421142578,0.4244117736816406
21.759180068969727,0.38770347833633423
21.38680648803711,0.4132627546787262
20.280561447143555,0.409339964389801
22.328060150146484,0.4080628752708435
19.92574691772461,0.49775153398513794
21.363985061645508,0.4026133418083191
21.064897537231445,0.373758465051651
20.533924102783203,0.40232470631599426
20.749649047851562,0.562604546546936
21.585771560668945,0.6700862646102905
21.526567459106445,0.5942051410675049
19.987131118774414,0.37829887866973877
20.48044204711914,0.3665226101875305
20.230144500732422,0.28320741653442383
19.81671714782715,0.2727203667163849
20.847864151000977,0.2514120638370514
21.590742111206055,0.27597129344940186
20.96817398071289,0.24540022015571594
21.20179557800293,0.23892506957054138
21.295629501342773,0.24147602915763855
20.233633041381836,0.22422829270362854
20.815401077270508,0.245557963848114
20.89499855041504,0.23672157526016235
21.849422454833984,0.2920735478401184
19.79072380065918,0.2941153645515442
20.833282470703125,0.29457545280456543
21.57535743713379,0.4140385389328003
20.81040382385254,0.6005960702896118
22.148202896118164,0.9628866910934448
20.9169921875,1.123209834098816
20.914417266845703,0.6708122491836548
22.088693618774414,0.5834259390830994
20.063339233398438,0.6608424186706543
21.227664947509766,0.7383865714073181
22.608963012695312,0.9850165843963623
21.490236282348633,0.9153252840042114
21.09889793395996,0.7086023688316345
19.368986129760742,0.6718947291374207
19.605777740478516,0.9628229141235352
20.784143447875977,0.8202548623085022
21.437639236450195,0.8319661021232605
19.92067527770996,0.9988319873809814
19.843902587890625,0.9851313829421997
20.750335693359375,0.7731861472129822
19.984180450439453,0.7535263299942017
20.691417694091797,0.818678617477417
19.379077911376953,1.5323835611343384
21.48673439025879,2.01837420463562
21.188762664794922,0.7537913918495178
18.76474952697754,0.8769631385803223
18.73700714111328,0.7807216644287109
19.828712463378906,0.7597612142562866
18.589380264282227,0.8330923318862915
19.717819213867188,1.1951069831848145
19.883617401123047,1.1871912479400635
20.056549072265625,0.9962814450263977
19.638896942138672,0.9521774053573608
20.681453704833984,0.6925977468490601
19.450490951538086,0.8454626798629761
18.26940155029297,0.8978569507598877
19.859708786010742,0.8641666769981384
18.64107322692871,0.8168315291404724
19.169002532958984,0.7708157300949097
19.684337615966797,0.7858949303627014
18.571046829223633,1.0625507831573486
20.524885177612305,0.8013510704040527
20.553359985351562,0.6425355076789856
19.866243362426758,0.6272239685058594
20.739065170288086,0.6213346719741821
21.057861328125,0.7380545139312744
19.972740173339844,0.8462779521942139
17.8951416015625,1.010230302810669
18.026634216308594,1.0214736461639404
18.435203552246094,1.2101609706878662
18.166637420654297,1.1973966360092163
20.809730529785156,0.6161590814590454
18.926881790161133,0.8251772522926331
18.98627281188965,0.5870594382286072
20.014087677001953,0.5943346619606018
18.228601455688477,0.7913809418678284
18.134151458740234,0.7150129675865173
17.594894409179688,0.7167567610740662
18.250160217285156,0.7611250877380371
18.7755126953125,1.000553846359253
20.323223114013672,0.6815600395202637
18.661623001098633,0.8189254999160767
18.523096084594727,0.6282141208648682
17.044448852539062,0.6405798196792603
19.277088165283203,0.6973901391029358
20.167144775390625,0.8250821828842163
19.3386173248291,0.75608891248703
19.201967239379883,0.7570565938949585
19.243671417236328,0.815759539604187
