Generator_loss,Discriminator_loss
85.75544738769531,1.7974705696105957
78.14848327636719,5.263110160827637
69.66931915283203,1.779365062713623
78.91730499267578,1.6332703828811646
80.25376892089844,2.2098846435546875
75.39436340332031,1.4004098176956177
76.86092376708984,1.288576602935791
65.57964324951172,1.2783889770507812
67.38969421386719,1.185148000717163
63.34635543823242,1.124664545059204
64.03340148925781,1.1076633930206299
61.09618377685547,1.0614900588989258
59.67100524902344,1.048487663269043
56.514469146728516,0.9144042730331421
53.90925216674805,0.9215132594108582
48.707916259765625,0.9688803553581238
49.88062286376953,0.891980767250061
53.54008483886719,0.9850543141365051
45.4014892578125,1.0016862154006958
49.7744255065918,0.9439287185668945
45.683433532714844,1.1953201293945312
43.2960319519043,0.9133347868919373
50.8128662109375,1.039151668548584
39.79590606689453,0.9895374774932861
34.81304931640625,1.02704918384552
41.308921813964844,0.9876416921615601
43.06719970703125,0.9191319346427917
37.54793167114258,0.9474972486495972
34.05339813232422,1.1529568433761597
32.602561950683594,1.0922348499298096
32.642601013183594,0.9579588174819946
33.152793884277344,0.8480253219604492
30.62919807434082,0.9013257026672363
30.243728637695312,0.9579533338546753
31.76183319091797,1.0171891450881958
29.390647888183594,0.96058189868927
33.41343307495117,0.840053379535675
29.015291213989258,0.777759313583374
31.234607696533203,0.8597811460494995
28.647546768188477,1.087579369544983
26.956981658935547,0.9701459407806396
28.272998809814453,1.2115695476531982
31.30082130432129,1.010042428970337
24.505992889404297,0.9405374526977539
22.34054183959961,0.9507745504379272
24.349367141723633,0.811416745185852
26.803600311279297,0.7497494220733643
27.180816650390625,0.704238772392273
22.399967193603516,0.7534605264663696
25.287189483642578,0.8298421502113342
24.064002990722656,0.7865586280822754
22.91404914855957,1.3227447271347046
22.857154846191406,0.8337047696113586
20.025068283081055,0.8350173234939575
19.87769889831543,1.0745573043823242
20.297252655029297,1.6470353603363037
20.880334854125977,1.268606185913086
21.677349090576172,2.337733507156372
19.592559814453125,1.4918705224990845
18.16120719909668,0.9408389329910278
20.883785247802734,0.9918537139892578
25.245004653930664,0.9480679631233215
19.044940948486328,0.8374859094619751
24.415210723876953,0.6540142297744751
18.969587326049805,0.6766650676727295
18.667112350463867,0.6802240014076233
17.673673629760742,0.6183155179023743
20.4517822265625,0.6826831102371216
18.191133499145508,0.5695583820343018
20.120067596435547,0.6224282383918762
17.613216400146484,0.5918502807617188
19.55988121032715,0.48653680086135864
18.759204864501953,0.5160924196243286
18.862743377685547,0.462749719619751
19.00601577758789,0.6075462698936462
18.402877807617188,0.6174852252006531
16.748973846435547,0.6263613104820251
19.86396598815918,0.5371135473251343
16.468379974365234,0.4704689383506775
18.1218318939209,0.4693714380264282
20.063064575195312,0.5885650515556335
17.122154235839844,0.5078785419464111
17.00402069091797,0.4115643799304962
17.239145278930664,0.8144646883010864
18.129295349121094,0.668846845626831
17.88838768005371,0.5705243349075317
16.80509376525879,0.4252971112728119
16.59107780456543,0.3431594669818878
17.366065979003906,0.401755690574646
18.274169921875,0.37457460165023804
16.557395935058594,0.37585878372192383
19.524904251098633,0.32217922806739807
17.37973976135254,0.28706133365631104
17.4802188873291,0.2785297632217407
16.64530372619629,0.308027446269989
17.85726547241211,0.29508376121520996
20.839923858642578,0.42790520191192627
17.367887496948242,0.25728774070739746
16.217565536499023,0.2553752660751343
14.57097053527832,0.38066816329956055
16.62186050415039,1.3492372035980225
18.425621032714844,1.9196321964263916
14.954334259033203,1.5274271965026855
16.34839630126953,2.997833251953125
17.42348289489746,1.0620073080062866
16.07381820678711,0.7380151748657227
13.835219383239746,0.7067555785179138
16.566171646118164,0.4860304594039917
15.615806579589844,0.5142899751663208
16.5795955657959,0.4809896945953369
14.17216682434082,0.47600623965263367
15.803709030151367,0.5246506333351135
15.681382179260254,0.45777320861816406
17.081981658935547,0.4763035178184509
16.72905921936035,0.5523739457130432
16.603090286254883,0.5207765698432922
22.253829956054688,0.6627793312072754
19.501527786254883,0.5643254518508911
16.505891799926758,0.40588608384132385
14.19729232788086,0.5957238078117371
15.401679992675781,0.5894741415977478
15.550970077514648,0.5037728548049927
18.447904586791992,0.5158669352531433
14.891946792602539,0.5657638311386108
15.47270679473877,1.037534236907959
13.89483642578125,1.0810412168502808
16.9191837310791,0.707207441329956
16.33937644958496,1.0641132593154907
18.25025177001953,1.1602548360824585
14.340431213378906,0.8476986885070801
17.006988525390625,1.2116024494171143
17.16779327392578,1.0758298635482788
15.12750244140625,0.8060553669929504
14.51765251159668,0.913887619972229
16.629913330078125,1.4047715663909912
20.160018920898438,1.5353175401687622
15.72813606262207,1.067879557609558
16.32634735107422,1.0231926441192627
16.23183250427246,0.8168375492095947
18.737939834594727,1.2837096452713013
15.53756046295166,0.7498788237571716
15.252473831176758,0.7122962474822998
16.421493530273438,0.6215754747390747
16.727920532226562,0.6959513425827026
15.504618644714355,0.6513897180557251
15.641024589538574,0.5525393486022949
13.81869888305664,0.6027097702026367
15.345592498779297,0.585678219795227
16.162683486938477,0.6234068870544434
14.640018463134766,0.7632640600204468
18.354812622070312,0.8224243521690369
13.596352577209473,0.5655184984207153
15.134044647216797,0.7703892588615417
13.283797264099121,0.9023122787475586
16.864042282104492,1.7670353651046753
15.038460731506348,1.32351815700531
15.309733390808105,1.8655521869659424
15.35014533996582,3.2139804363250732
13.421686172485352,0.9197745323181152
12.875837326049805,1.1927725076675415
14.36164665222168,0.7846533060073853
16.9245548248291,0.9426325559616089
18.086694717407227,1.0434744358062744
14.441210746765137,0.5666440725326538
12.82051944732666,0.6407914161682129
14.179230690002441,0.6016443967819214
15.289966583251953,0.5163000822067261
16.31229591369629,0.5264515280723572
15.682703018188477,0.5057172179222107
15.209986686706543,0.46599280834198
14.484197616577148,0.5140097141265869
16.06255531311035,0.6451869010925293
15.748414039611816,0.9288157820701599
16.535789489746094,1.243828296661377
14.194040298461914,0.9227302074432373
11.743947982788086,1.0000075101852417
13.508546829223633,0.6176019310951233
12.82942008972168,0.659621000289917
14.00759220123291,1.1603280305862427
16.973312377929688,0.8126830458641052
13.136898040771484,1.5116479396820068
15.101886749267578,1.571581482887268
14.23210334777832,1.1755702495574951
16.005428314208984,1.3870350122451782
13.760601043701172,1.3745577335357666
13.6657133102417,0.9579480886459351
12.11899185180664,1.0674725770950317
15.024271011352539,1.0886991024017334
14.13155460357666,1.187255859375
